Customer.ID,Customer.Name,Segment,Sales,Profit,Orders,Quantity,Profit_Margin
Dl-36002,Dorris liebe,Corporate,1815,29.48999999999999,4,20,0.016247933884297516
Dp-132401,Dean percer,Home Office,9845,2203.695,6,53,0.22383900457084815
Dp-132402,Dean percer,Home Office,980,217.47000000000003,2,20,0.22190816326530616
Dp-132403,Dean percer,Home Office,4201,1068.1643199999999,9,75,0.25426429897643416
Dp-132404,Dean percer,Home Office,7199,333.3648000000001,11,99,0.04630709820808447
Dp-32401,Dean percer,Home Office,382,66.69,4,8,0.17458115183246073
Dp-32402,Dean percer,Home Office,128,30.419999999999998,2,3,0.23765624999999999
Dp-32403,Dean percer,Home Office,98,39.36,1,2,0.4016326530612245
EA-140351,Erin Ashbrook,Corporate,2922,526.0668,6,39,0.1800365503080082
EA-140352,Erin Ashbrook,Corporate,1337,213.288,3,25,0.1595272999252057
EA-140353,Erin Ashbrook,Corporate,4285,180.55791999999997,9,87,0.04213720420070011
EA-140354,Erin Ashbrook,Corporate,2846,-52.7406,13,87,-0.018531482782853128
EA-40351,Erin Ashbrook,Corporate,131,0.8879999999999981,3,8,0.006778625954198459
EB-137051,Ed Braxton,Corporate,1641,205.1781,8,44,0.12503235831809872
EB-137052,Ed Braxton,Corporate,3127,687.0,6,37,0.21969939238887112
EB-137053,Ed Braxton,Corporate,3972,-11.79200000000015,7,68,-0.0029687814702920824
EB-137054,Ed Braxton,Corporate,3643,13.621500000000026,9,55,0.003739088663189686
EB-137501,Edward Becker,Corporate,1120,237.378,2,7,0.21194464285714285
EB-137502,Edward Becker,Corporate,2024,448.827,5,32,0.22175247035573123
EB-137503,Edward Becker,Corporate,2109,762.6720000000001,3,21,0.3616273115220484
EB-137504,Edward Becker,Corporate,3236,-80.286,10,91,-0.02481025957972806
EB-138401,Ellis Ballard,Corporate,4078,848.5779,5,28,0.2080867827366356
EB-138402,Ellis Ballard,Corporate,9895,3459.66,10,62,0.34963719050025266
EB-138403,Ellis Ballard,Corporate,1856,502.06304,5,23,0.27050810344827586
EB-138404,Ellis Ballard,Corporate,4358,656.1988,5,41,0.15057338228545206
EB-138701,Emily Burns,Consumer,2920,-225.21929999999998,4,31,-0.07712989726027396
EB-138702,Emily Burns,Consumer,1071,136.284,4,19,0.12724929971988794
EB-138703,Emily Burns,Consumer,93,14.78,1,9,0.15892473118279568
EB-138704,Emily Burns,Consumer,2768,261.5315,10,41,0.09448392341040462
EB-139301,Eric Barreto,Consumer,3305,254.5929,8,58,0.07703264750378215
EB-139302,Eric Barreto,Consumer,4727,970.299,3,20,0.20526740004231012
EB-139303,Eric Barreto,Consumer,557,159.98000000000002,2,9,0.2872172351885099
EB-139304,Eric Barreto,Consumer,944,0.6042000000000058,5,24,0.0006400423728813621
EB-139751,Erica Bern,Corporate,1985,398.3223,9,50,0.20066614609571787
EB-139752,Erica Bern,Corporate,4893,1314.546,6,46,0.26865849172286943
EB-139753,Erica Bern,Corporate,4883,777.798,13,109,0.15928691378251075
EB-139754,Erica Bern,Corporate,1644,162.8781,4,18,0.09907427007299269
EB-141101,Eugene Barchas,Consumer,3471,861.2973000000001,5,45,0.2481409680207433
EB-141102,Eugene Barchas,Consumer,6522,2169.042,10,72,0.332573137074517
EB-141103,Eugene Barchas,Consumer,601,70.512,3,15,0.11732445923460899
EB-141104,Eugene Barchas,Consumer,3073,184.7656,6,30,0.06012547998698341
EB-141701,Evan Bailliet,Consumer,1788,331.9131,6,42,0.18563372483221477
EB-141702,Evan Bailliet,Consumer,419,104.28,1,5,0.2488782816229117
EB-141703,Evan Bailliet,Consumer,3344,-441.58,10,87,-0.13205143540669856
EB-141704,Evan Bailliet,Consumer,1187,282.1701,6,20,0.23771701769165965
EB-37051,Ed Braxton,Corporate,2720,506.96999999999997,2,19,0.1863860294117647
EB-37052,Ed Braxton,Corporate,422,87.63,1,7,0.20765402843601893
EB-37501,Edward Becker,Corporate,173,17.85,1,5,0.10317919075144509
EB-37502,Edward Becker,Corporate,766,100.713,5,32,0.13147911227154047
EB-38401,Ellis Ballard,Corporate,9,2.7,1,1,0.30000000000000004
EB-38402,Ellis Ballard,Corporate,1444,509.19000000000005,1,6,0.3526246537396122
EB-38403,Ellis Ballard,Corporate,346,-129.642,4,13,-0.3746878612716763
EB-38701,Emily Burns,Consumer,84,-113.382,3,4,-1.3497857142857144
EB-38702,Emily Burns,Consumer,101,-53.43599999999999,2,4,-0.529069306930693
EB-39301,Eric Barreto,Consumer,1462,592.0799999999999,4,23,0.40497948016415863
EB-39302,Eric Barreto,Consumer,972,114.186,5,16,0.11747530864197532
EB-39751,Erica Bern,Corporate,2074,183.39000000000001,4,12,0.08842333654773385
EB-39752,Erica Bern,Corporate,640,193.79999999999998,5,15,0.3028125
EB-41101,Eugene Barchas,Consumer,1475,-53.253,5,15,-0.03610372881355932
EB-41102,Eugene Barchas,Consumer,943,-338.70000000000005,5,19,-0.35917285259809123
EB-41701,Evan Bailliet,Consumer,872,249.39,4,19,0.2859977064220183
EB-41702,Evan Bailliet,Consumer,396,39.45,2,3,0.09962121212121212
EC-140501,Erin Creighton,Consumer,2733,282.3021,7,34,0.10329385290889133
EC-140502,Erin Creighton,Consumer,231,33.42,3,9,0.14467532467532468
EC-140503,Erin Creighton,Consumer,1003,11.910000000000002,4,59,0.011874376869391827
EC-140504,Erin Creighton,Consumer,462,96.4256,5,37,0.2087134199134199
EC-40501,Erin Creighton,Consumer,1537,308.871,3,24,0.20095705920624593
EC-40502,Erin Creighton,Consumer,765,98.844,4,14,0.1292078431372549
ED-138851,Emily Ducich,Home Office,6533,1046.607,7,68,0.16020312260829633
ED-138852,Emily Ducich,Home Office,3080,83.89200000000001,8,62,0.027237662337662342
ED-138853,Emily Ducich,Home Office,4922,1132.32,8,52,0.23005282405526206
ED-138854,Emily Ducich,Home Office,3487,670.4435000000001,8,54,0.1922694293088615
ED-38851,Emily Ducich,Home Office,166,-180.678,2,7,-1.088421686746988
ED-38852,Emily Ducich,Home Office,15,2.61,1,1,0.174
ED-38853,Emily Ducich,Home Office,346,-182.748,5,15,-0.5281734104046243
EG-139001,Emily Grady,Consumer,5381,1804.1088,4,34,0.3352738896115964
EG-139002,Emily Grady,Consumer,6883,1447.7130000000002,7,39,0.21033168676449226
EG-139003,Emily Grady,Consumer,2468,4.4588799999999935,5,40,0.0018066774716369504
EG-139004,Emily Grady,Consumer,1833,104.26559999999999,5,44,0.05688248772504091
EG-39001,Emily Grady,Consumer,5151,-929.241,6,44,-0.18040011648223644
EG-39002,Emily Grady,Consumer,1398,172.93200000000002,5,25,0.12369957081545066
EH-137651,Edward Hooks,Corporate,5217,819.6,8,61,0.15710178263369753
EH-137652,Edward Hooks,Corporate,3774,-608.9939999999999,5,61,-0.16136565977742445
EH-137653,Edward Hooks,Corporate,958,81.84,4,30,0.08542797494780793
EH-137654,Edward Hooks,Corporate,10313,1393.5154,12,120,0.13512221468050034
EH-139451,Eric Hoffmann,Consumer,562,-23.572500000000005,5,29,-0.04194395017793595
EH-139452,Eric Hoffmann,Consumer,3265,831.5579999999999,4,32,0.2546885145482389
EH-139453,Eric Hoffmann,Consumer,3320,689.5595199999999,10,59,0.2076986506024096
EH-139454,Eric Hoffmann,Consumer,684,53.5398,8,72,0.07827456140350877
EH-139901,Erica Hackney,Consumer,6141,1193.6136,9,69,0.19436795310210062
EH-139902,Erica Hackney,Consumer,979,98.811,4,25,0.10093054136874362
EH-139903,Erica Hackney,Consumer,862,109.52000000000001,7,33,0.12705336426914154
EH-139904,Erica Hackney,Consumer,827,150.3759,6,20,0.1818330108827086
EH-140051,Erica Hernandez,Home Office,1941,210.8871,9,57,0.10864868624420403
EH-140052,Erica Hernandez,Home Office,4728,-320.00700000000006,4,32,-0.06768337563451778
EH-140053,Erica Hernandez,Home Office,2489,488.90799999999996,8,41,0.19642748091603052
EH-140054,Erica Hernandez,Home Office,1220,-94.14079999999997,7,50,-0.0771645901639344
EH-141251,Eugene Hildebrand,Home Office,4073,228.408,8,36,0.05607856616744414
EH-141252,Eugene Hildebrand,Home Office,7494,1334.6925,8,63,0.17810148118494798
EH-141253,Eugene Hildebrand,Home Office,2760,446.52012,5,50,0.16178265217391305
EH-141254,Eugene Hildebrand,Home Office,3084,96.27019999999997,10,76,0.031216018158236047
EH-141851,Evan Henry,Consumer,6225,327.9897000000001,9,59,0.052689108433734956
EH-141852,Evan Henry,Consumer,3744,252.09900000000002,6,47,0.06733413461538462
EH-141853,Evan Henry,Consumer,1906,419.69111999999996,8,35,0.22019471143756555
EH-141854,Evan Henry,Consumer,925,242.1107,6,22,0.2617412972972973
EH-37651,Edward Hooks,Corporate,605,-589.536,8,25,-0.9744396694214875
EH-37652,Edward Hooks,Corporate,405,-425.232,1,10,-1.0499555555555555
EH-39451,Eric Hoffmann,Consumer,1244,313.98,3,22,0.252395498392283
EH-39452,Eric Hoffmann,Consumer,223,35.58,1,3,0.15955156950672644
EH-39453,Eric Hoffmann,Consumer,1053,349.40999999999997,5,12,0.3318233618233618
EH-39901,Erica Hackney,Consumer,635,21.254999999999995,5,22,0.03347244094488188
EH-39902,Erica Hackney,Consumer,37,-16.656,1,2,-0.45016216216216215
EH-40051,Erica Hernandez,Home Office,976,219.17399999999998,4,10,0.2245635245901639
EH-40052,Erica Hernandez,Home Office,1654,289.83,3,9,0.175229746070133
EH-41251,Eugene Hildebrand,Home Office,1087,60.57599999999999,7,28,0.0557276908923643
EH-41252,Eugene Hildebrand,Home Office,3926,-506.1359999999999,6,34,-0.12891900152827304
EH-41851,Evan Henry,Consumer,1863,553.74,5,22,0.2972302737520129
EH-41852,Evan Henry,Consumer,1714,485.88,3,8,0.28347724620770126
EJ-137201,Ed Jacobs,Consumer,4136,285.102,6,39,0.06893181818181818
EJ-137202,Ed Jacobs,Consumer,537,52.14,4,17,0.09709497206703911
EJ-137203,Ed Jacobs,Consumer,2136,288.684,8,39,0.13515168539325845
EJ-137204,Ed Jacobs,Consumer,2161,387.01759999999996,4,31,0.17909190189726976
EJ-141551,Eva Jacobs,Consumer,4223,716.7048,7,69,0.169714610466493
EJ-141552,Eva Jacobs,Consumer,2313,184.50900000000001,6,32,0.07977042801556421
EJ-141553,Eva Jacobs,Consumer,3131,622.0298,5,20,0.198668093260939
EJ-141554,Eva Jacobs,Consumer,2657,451.8755,5,31,0.17006981558148287
EJ-37201,Ed Jacobs,Consumer,1204,107.69400000000002,5,12,0.08944684385382061
EJ-37202,Ed Jacobs,Consumer,525,89.31,3,5,0.17011428571428572
EJ-41551,Eva Jacobs,Consumer,1841,681.69,3,18,0.37028245518739816
EJ-41552,Eva Jacobs,Consumer,792,137.76,2,4,0.17393939393939392
EK-137951,Eileen Kiefer,Home Office,1103,-107.53379999999999,6,14,-0.09749211242067088
EK-137952,Eileen Kiefer,Home Office,2758,577.236,5,51,0.20929514140681654
EK-137953,Eileen Kiefer,Home Office,432,26.316,2,5,0.06091666666666667
EK-137954,Eileen Kiefer,Home Office,1302,97.10659999999999,4,18,0.0745826420890937
EK-37951,Eileen Kiefer,Home Office,174,12.663000000000004,2,17,0.07277586206896554
EK-37952,Eileen Kiefer,Home Office,1355,159.69,4,22,0.11785239852398524
EL-137351,Ed Ludwig,Home Office,4219,173.91,6,37,0.04122066840483527
EL-137352,Ed Ludwig,Home Office,3520,625.6080000000001,6,53,0.17772954545454547
EL-137353,Ed Ludwig,Home Office,2651,315.964,9,90,0.11918672199170124
EL-137354,Ed Ludwig,Home Office,125,27.1154,2,9,0.2169232
EL-37351,Ed Ludwig,Home Office,1976,-575.8380000000001,6,41,-0.29141599190283407
EL-37352,Ed Ludwig,Home Office,1718,588.78,5,30,0.3427124563445867
EM-138101,Eleni McCrary,Corporate,7229,1091.964,5,49,0.15105325771199335
EM-138102,Eleni McCrary,Corporate,1467,145.58100000000002,5,13,0.09923721881390594
EM-138103,Eleni McCrary,Corporate,2290,561.08304,8,50,0.24501442794759826
EM-138104,Eleni McCrary,Corporate,2567,-133.82750000000001,5,23,-0.05213381379041684
EM-138251,Elizabeth Moffitt,Corporate,4013,678.5646,5,33,0.16909160229254921
EM-138252,Elizabeth Moffitt,Corporate,4427,607.1550000000001,6,43,0.13714818161283038
EM-138253,Elizabeth Moffitt,Corporate,3349,49.87056000000001,7,41,0.014891179456554198
EM-138254,Elizabeth Moffitt,Corporate,2340,682.5541999999999,8,57,0.29168982905982904
EM-139601,Eric Murdock,Consumer,14324,2056.6482,16,146,0.1435805780508238
EM-139602,Eric Murdock,Consumer,5759,-482.16,10,89,-0.08372286855356834
EM-139603,Eric Murdock,Consumer,4212,917.1572799999999,6,106,0.21774864197530863
EM-139604,Eric Murdock,Consumer,934,102.29599999999999,5,18,0.10952462526766595
EM-140651,Erin Mull,Consumer,4264,601.4955,5,78,0.14106367260787991
EM-140652,Erin Mull,Consumer,5518,1837.332,2,29,0.33297064153678874
EM-140653,Erin Mull,Consumer,2097,538.75208,6,41,0.25691563185503097
EM-140654,Erin Mull,Consumer,228,40.1546,4,22,0.17611666666666667
EM-140951,Eudokia Martin,Corporate,3189,-419.5563,4,47,-0.13156359360301034
EM-140952,Eudokia Martin,Corporate,5336,1582.482,6,50,0.29656709145427285
EM-140953,Eudokia Martin,Corporate,1324,281.79200000000003,3,19,0.21283383685800605
EM-140954,Eudokia Martin,Corporate,1041,240.23620000000003,4,34,0.23077444764649377
EM-141401,Eugene Moren,Home Office,10563,1930.6089,9,104,0.18277088895200228
EM-141402,Eugene Moren,Home Office,741,92.61300000000001,6,26,0.12498380566801622
EM-141403,Eugene Moren,Home Office,5617,340.5333600000001,9,102,0.06062548691472317
EM-141404,Eugene Moren,Home Office,4589,1319.3655,6,74,0.28750610154717804
EM-142001,Evan Minnotte,Home Office,7725,1667.7975,7,54,0.21589611650485435
EM-142002,Evan Minnotte,Home Office,3557,858.0300000000001,5,40,0.24122294068034864
EM-142003,Evan Minnotte,Home Office,5438,590.73816,8,105,0.1086315115851416
EM-142004,Evan Minnotte,Home Office,367,21.7721,3,13,0.059324523160762935
EM-38101,Eleni McCrary,Corporate,166,-74.36099999999999,4,17,-0.44795783132530115
EM-38102,Eleni McCrary,Corporate,865,306.93,2,14,0.3548323699421965
EM-38251,Elizabeth Moffitt,Corporate,41,-33.918,2,3,-0.8272682926829268
EM-38252,Elizabeth Moffitt,Corporate,13,0.24,1,1,0.01846153846153846
EM-38253,Elizabeth Moffitt,Corporate,325,3.605999999999998,3,16,0.01109538461538461
EM-39601,Eric Murdock,Consumer,1171,397.974,4,15,0.33985824081981214
EM-39602,Eric Murdock,Consumer,100,18.0,1,1,0.18
EM-39603,Eric Murdock,Consumer,1585,296.1,3,17,0.18681388012618297
EM-40651,Erin Mull,Consumer,1775,612.51,4,26,0.3450760563380282
EM-40652,Erin Mull,Consumer,139,43.68,1,5,0.31424460431654677
EM-40653,Erin Mull,Consumer,1300,265.536,4,15,0.20425846153846153
EM-40951,Eudokia Martin,Corporate,1759,311.78999999999996,3,14,0.1772541216600341
EM-40952,Eudokia Martin,Corporate,193,23.16,1,4,0.12
EM-40953,Eudokia Martin,Corporate,881,-255.12,5,23,-0.2895800227014756
EM-41401,Eugene Moren,Home Office,639,75.471,4,23,0.11810798122065728
EM-41402,Eugene Moren,Home Office,1262,-134.34,2,17,-0.10645007923930269
EM-42001,Evan Minnotte,Home Office,1922,435.15,2,8,0.2264047866805411
EM-42002,Evan Minnotte,Home Office,663,73.968,2,12,0.1115656108597285
EN-137801,Edward Nazzal,Consumer,1511,-56.8056,5,41,-0.03759470549305096
EN-137802,Edward Nazzal,Consumer,1957,125.478,5,24,0.06411752682677567
EN-137803,Edward Nazzal,Consumer,668,-86.252,6,25,-0.12911976047904192
EN-137804,Edward Nazzal,Consumer,2200,496.1131,4,27,0.22550595454545452
EN-37801,Edward Nazzal,Consumer,179,-25.998,4,5,-0.14524022346368715
EN-37802,Edward Nazzal,Consumer,557,-214.836,4,25,-0.38570197486535013
EP-139151,Emily Phan,Consumer,6827,1137.3765,10,68,0.16659975098872126
EP-139152,Emily Phan,Consumer,2289,171.189,5,33,0.07478768020969856
EP-139153,Emily Phan,Consumer,1686,706.06144,1,8,0.41877902728351124
EP-139154,Emily Phan,Consumer,5481,144.9578,17,124,0.02644732713008575
EP-39151,Emily Phan,Consumer,294,89.46000000000001,2,13,0.3042857142857143
EP-39152,Emily Phan,Consumer,193,-145.07999999999998,1,8,-0.7517098445595854
ER-138551,Elpida Rittenbach,Corporate,2687,-697.866,5,33,-0.2597193896538891
ER-138552,Elpida Rittenbach,Corporate,7927,2899.806,4,35,0.36581380093351834
ER-138553,Elpida Rittenbach,Corporate,1537,305.892,7,43,0.1990188679245283
ER-138554,Elpida Rittenbach,Corporate,1245,-295.73980000000006,3,27,-0.23754200803212855
ER-38551,Elpida Rittenbach,Corporate,464,152.79,2,11,0.3292887931034483
ER-38552,Elpida Rittenbach,Corporate,3271,220.83600000000007,5,38,0.06751329868541732
ES-140201,Erica Smith,Consumer,1940,54.92519999999999,9,48,0.028311958762886592
ES-140202,Erica Smith,Consumer,4999,1337.3205,11,79,0.26751760352070414
ES-140203,Erica Smith,Consumer,2377,365.84924,7,41,0.15391217501051746
ES-140204,Erica Smith,Consumer,3511,1003.2935,5,31,0.2857571916832811
ES-140801,Erin Smith,Corporate,4914,239.0496,5,38,0.048646642246642245
ES-140802,Erin Smith,Corporate,2036,161.22300000000004,5,37,0.07918614931237723
ES-140803,Erin Smith,Corporate,4628,1278.2492,5,51,0.2761990492653414
ES-140804,Erin Smith,Corporate,4657,246.66609999999997,9,77,0.052966738243504397
ES-40201,Erica Smith,Consumer,367,-70.746,2,8,-0.1927683923705722
ES-40202,Erica Smith,Consumer,735,271.98,1,6,0.37004081632653063
ES-40203,Erica Smith,Consumer,790,164.754,4,7,0.20854936708860758
ES-40801,Erin Smith,Corporate,960,300.23999999999995,6,19,0.31275
ES-40802,Erin Smith,Corporate,965,-50.13600000000001,3,10,-0.05195440414507773
FA-142301,Frank Atkinson,Corporate,2177,194.16930000000002,5,41,0.08919122645842904
FA-142302,Frank Atkinson,Corporate,7077,309.5055,12,80,0.043733997456549385
FA-142303,Frank Atkinson,Corporate,1297,221.06400000000002,5,37,0.1704425597532768
FA-142304,Frank Atkinson,Corporate,2984,520.5229,7,58,0.1744379691689008
FA-42301,Frank Atkinson,Corporate,172,6.732000000000001,5,12,0.03913953488372093
FA-42302,Frank Atkinson,Corporate,643,244.2,1,1,0.37978227060653186
FC-142451,Frank Carlisle,Home Office,4133,651.0168,8,64,0.1575167674812485
FC-142452,Frank Carlisle,Home Office,752,213.60000000000002,4,9,0.2840425531914894
FC-142453,Frank Carlisle,Home Office,2566,410.54,4,36,0.15999220576773188
FC-142454,Frank Carlisle,Home Office,3419,1217.1662,7,50,0.35600064346300087
FC-143351,Fred Chung,Corporate,2788,266.34270000000004,6,40,0.0955318149210904
FC-143352,Fred Chung,Corporate,914,186.2925,4,20,0.20382111597374178
FC-143353,Fred Chung,Corporate,1180,162.99844,6,39,0.13813427118644067
FC-143354,Fred Chung,Corporate,3890,714.2926,7,37,0.18362277634961438
FC-42451,Frank Carlisle,Home Office,946,109.11,3,7,0.11533826638477801
FC-42452,Frank Carlisle,Home Office,594,179.358,3,11,0.30194949494949497
FC-43351,Fred Chung,Corporate,126,29.580000000000002,1,4,0.23476190476190478
FC-43352,Fred Chung,Corporate,425,137.19,3,16,0.3228
FG-142601,Frank Gastineau,Home Office,5148,236.718,5,42,0.04598251748251748
FG-142602,Frank Gastineau,Home Office,2518,538.8855,4,39,0.21401330420969022
FG-142603,Frank Gastineau,Home Office,348,-12.291999999999998,2,8,-0.035321839080459765
FG-142604,Frank Gastineau,Home Office,1383,394.7397,7,48,0.2854227765726681
FG-42601,Frank Gastineau,Home Office,83,-41.834999999999994,3,10,-0.5040361445783131
FG-42602,Frank Gastineau,Home Office,26,10.8,1,1,0.4153846153846154
FG-42603,Frank Gastineau,Home Office,198,-92.904,5,8,-0.4692121212121212
FH-142751,Frank Hawley,Corporate,5052,2082.552,2,19,0.41222327790973873
FH-142752,Frank Hawley,Corporate,2972,504.34200000000004,6,39,0.16969784656796771
FH-142753,Frank Hawley,Corporate,1292,-120.74000000000001,5,28,-0.09345201238390094
FH-142754,Frank Hawley,Corporate,4257,1073.2676,10,65,0.25211829927178764
FH-143501,Fred Harton,Consumer,2950,766.9998,3,23,0.25999993220338985
FH-143502,Fred Harton,Consumer,4000,964.6395,8,40,0.241159875
FH-143503,Fred Harton,Consumer,1433,521.93552,5,18,0.3642257641311933
FH-143504,Fred Harton,Consumer,2273,706.289,4,52,0.31072987241531014
FH-143651,Fred Hopkins,Corporate,2864,152.20649999999998,7,40,0.05314472765363128
FH-143652,Fred Hopkins,Corporate,4470,794.1765,8,40,0.17766812080536915
FH-143653,Fred Hopkins,Corporate,13328,1105.2475200000001,7,124,0.08292673469387755
FH-143654,Fred Hopkins,Corporate,6989,2050.2826,8,52,0.2933585062240664
FH-42751,Frank Hawley,Corporate,34,6.8100000000000005,2,2,0.20029411764705884
FH-42752,Frank Hawley,Corporate,79,1.3440000000000012,3,7,0.017012658227848115
FH-43501,Fred Harton,Consumer,45,-10.233,2,3,-0.22740000000000002
